time_elapsed_(s),x_force_(N),y_force_(N),z_force_(N),delta_t_(s)_x,x_position_(mm),y_position_(mm),z_position_(mm),delta_t_(s)_y,delta_x_(m),speed_x_(mm_s^-1),delta_y_(m),speed_y_(mm_s^-1),delta_z_(m),speed_z_(mm_s^-1),sliding_distance_(mm),coefficient_of_friction
0.902000000000271,0.31499499082565,-3.7080376148223997,2.3992080688477,0.00200000000018008,650.9014962522779,,,,,48.544128235618764,,0.46707636212840764,,0.7763279775474428,42.18791550377565,1.545525651972031
0.9040000000002237,0.31878289580345,-3.6704003810883,2.398580789566,0.0019999999999527063,650.7673808918296,,,,,48.2828937163499,,0.42398021303495625,,0.8175584187716127,42.28448129120606,1.5302383797347194
0.9080100000001039,0.32589235901833,-3.6174631118773997,2.4300625324249,0.004009999999880165,650.6332655313812,,,,,48.02165919708105,,0.38088406394150487,,0.8587888599957828,42.47704814458061,1.4886296396116283
0.9100000000000819,0.33026945590972995,-3.6086542606354,2.4628772735596,0.001989999999977954,650.4991501709329,,,,,47.76042467781219,,0.3377879148480535,,0.9000193012199528,42.5720913896884,1.4652188719983625
0.9120000000002619,0.33445274829865,-3.6123526096344,2.4986009597778,0.00200000000018008,650.3650348104846,170.2779008353684,285.6655477079186,0.04800000000022919,-0.0022799611276209664,47.49919015854333,-1.4145204756288443e-05,0.2946917657546021,-4.5179987637533614e-05,0.9412497424441227,42.667089770014044,1.4457501088751865
0.9140000000002146,0.33697050809859996,-3.6280319690704,2.5484795570374,0.0019999999999527063,649.8311646390092,,,,,46.74668785803136,,0.4693579857852724,,1.1743112421216702,42.7605831457279,1.423606463332975
0.9400000000000546,0.37190827727318,-4.556222915649401,3.8143935203552,0.02599999999983993,649.2972944675338,,,,,45.99418555751939,,0.6440242058159427,,1.4073727417992177,43.956431970216045,1.194481610598248
0.9540000000001783,0.37683540582657005,-5.4100780487061,4.7098979949951,0.014000000000123691,648.7634242960584,,,,,45.24168325700742,,0.8186904258466129,,1.6404342414767652,44.589815535819746,1.1486614050782067
0.9600000000000364,0.38533017039299,-6.0945193767548,5.368712902069101,,648.2295541245829,170.23021971636652,285.75547550349364,0.047999999999774445,-0.0021354806859017472,44.48918095649545,-4.768111900188554e-05,0.9933566458772832,8.992779557498443e-05,1.8734957411543125,44.85675062155241,1.1366641267433484
0.9900000000002365,0.39382493495940996,-6.7789607048035005,6.0275278091431,0.03600000000005821,647.8781429691012,,,,,45.45464941616387,,0.868875756337044,,1.74884275919469,46.220390104046416,1.1246668484084898
